id;Genero;Edad;Pasajero_frecuente;Tipo_viaje;Clase;Distancia_volada;Comodidad;Servicio_a_bordo;Demora_despegue;Satisfaccion
112003;F;51;NO;Negocios;Eco Plus;533;5;1;0;neutral o insatisfecho
12070;M;20;SI;Vacaciones;Eco;351;3;5;0;satisfecho
87267;F;41;SI;Negocios;Business;2347;5;5;0;satisfecho
93678;M;26;SI;Vacaciones;Eco;655;1;2;0;neutral o insatisfecho
94129;F;42;SI;Negocios;Business;3998;4;5;32;satisfecho
106650;F;25;NO;Negocios;Eco Plus;861;4;1;0;neutral o insatisfecho
88983;F;61;SI;Vacaciones;Eco;1340;4;2;104;neutral o insatisfecho
86312;F;27;NO;Negocios;Eco Plus;356;5;4;0;neutral o insatisfecho
46690;M;28;SI;Vacaciones;Eco;73;3;4;0;neutral o insatisfecho
66529;F;45;SI;Vacaciones;Business;733;4;4;30;neutral o insatisfecho
113901;M;35;SI;Negocios;Business;2295;2;2;24;neutral o insatisfecho
84032;F;48;SI;Vacaciones;Eco Plus;321;1;3;0;neutral o insatisfecho
47774;M;64;SI;Negocios;Eco;834;5;2;0;satisfecho
59150;F;54;SI;Negocios;Business;1846;4;4;0;satisfecho
108683;F;31;SI;Negocios;Business;577;4;3;0;satisfecho
23525;F;38;SI;Negocios;Eco Plus;303;4;5;26;satisfecho
118859;F;36;SI;Vacaciones;Eco Plus;646;3;1;155;neutral o insatisfecho
16941;F;37;NO;Negocios;Eco;420;4;2;3;neutral o insatisfecho
43733;F;67;SI;Vacaciones;Eco Plus;257;3;4;0;neutral o insatisfecho
81544;M;65;SI;Vacaciones;Eco;1124;3;2;0;neutral o insatisfecho
128390;F;38;SI;Negocios;Business;2492;3;2;43;neutral o insatisfecho
10870;F;31;SI;Negocios;Eco;191;2;4;24;neutral o insatisfecho
71341;M;58;SI;Vacaciones;Eco;1514;5;4;4;neutral o insatisfecho
40014;F;50;SI;Negocios;Business;575;1;2;0;satisfecho
127955;M;25;SI;Negocios;Eco;1999;3;3;2;neutral o insatisfecho
25485;F;26;NO;Negocios;Eco;547;4;5;0;neutral o insatisfecho
6071;F;30;SI;Vacaciones;Eco;1236;3;4;0;neutral o insatisfecho
109152;M;46;SI;Negocios;Business;655;4;4;0;satisfecho
17732;F;37;SI;Negocios;Eco;383;5;2;0;satisfecho
37255;M;28;NO;Negocios;Eco;828;4;1;19;neutral o insatisfecho
128586;M;30;SI;Negocios;Business;2552;4;2;0;neutral o insatisfecho
84558;M;54;SI;Vacaciones;Eco;2399;3;3;0;satisfecho
89670;M;26;NO;Negocios;Eco;950;2;3;0;neutral o insatisfecho
84133;F;34;NO;Negocios;Eco;782;4;1;0;neutral o insatisfecho
48440;F;39;SI;Negocios;Eco;846;4;4;0;satisfecho
17500;M;19;SI;Negocios;Business;352;5;3;0;satisfecho
103404;M;34;SI;Negocios;Business;237;3;3;19;neutral o insatisfecho
83427;M;37;SI;Vacaciones;Eco;632;2;5;0;neutral o insatisfecho
83897;M;43;SI;Negocios;Business;1450;3;2;34;neutral o insatisfecho
75274;F;33;SI;Vacaciones;Eco;1723;1;4;0;satisfecho
17695;M;20;SI;Negocios;Business;2041;3;5;0;satisfecho
53579;F;48;SI;Vacaciones;Eco;1195;5;2;9;neutral o insatisfecho
117933;M;54;SI;Negocios;Business;255;5;4;0;satisfecho
93552;F;43;SI;Negocios;Business;719;5;4;0;satisfecho
5859;M;40;SI;Vacaciones;Eco;1020;4;3;0;neutral o insatisfecho
31894;F;33;SI;Vacaciones;Eco;2762;2;2;0;neutral o insatisfecho
4745;F;38;SI;Vacaciones;Eco;888;1;3;0;neutral o insatisfecho
88528;M;52;SI;Vacaciones;Eco;404;4;1;0;neutral o insatisfecho
103339;F;62;SI;Vacaciones;Eco;1371;5;3;0;neutral o insatisfecho
12911;F;30;SI;Negocios;Business;674;2;2;1;neutral o insatisfecho
83367;F;43;SI;Negocios;Business;1124;4;4;65;neutral o insatisfecho
129419;M;59;SI;Negocios;Business;2863;5;3;0;satisfecho
8440;M;22;NO;Negocios;Business;590;4;5;2;satisfecho
69225;F;59;SI;Negocios;Business;3677;5;3;0;satisfecho
70846;M;25;NO;Negocios;Business;761;1;5;0;neutral o insatisfecho
115323;F;48;SI;Negocios;Business;3152;5;4;19;satisfecho
52629;M;34;NO;Negocios;Eco;160;4;4;2;neutral o insatisfecho
135;M;56;NO;Negocios;Business;227;3;4;0;neutral o insatisfecho
61377;F;43;NO;Negocios;Business;679;4;5;0;neutral o insatisfecho
2883;M;37;SI;Vacaciones;Eco;475;1;4;55;neutral o insatisfecho
8286;F;38;SI;Vacaciones;Eco;125;5;1;0;neutral o insatisfecho
69701;M;42;SI;Negocios;Business;1372;5;5;0;satisfecho
94412;M;61;NO;Negocios;Business;248;1;4;0;neutral o insatisfecho
10037;M;61;SI;Vacaciones;Eco;630;3;4;40;neutral o insatisfecho
50604;M;63;SI;Vacaciones;Eco;421;5;1;6;neutral o insatisfecho
59544;M;24;SI;Negocios;Business;787;5;3;58;satisfecho
16105;F;52;SI;Vacaciones;Eco;303;4;2;0;satisfecho
81225;F;46;SI;Negocios;Business;1426;4;5;0;satisfecho
16595;M;41;SI;Negocios;Business;3324;4;4;12;satisfecho
75850;F;19;SI;Vacaciones;Eco;1440;2;4;0;satisfecho
89866;F;50;SI;Negocios;Business;1501;4;4;0;satisfecho
96730;F;32;SI;Vacaciones;Eco;813;4;5;0;neutral o insatisfecho
100835;M;55;SI;Negocios;Business;1970;5;3;0;satisfecho
37189;M;33;SI;Negocios;Eco Plus;1237;4;3;0;satisfecho
9958;F;23;NO;Negocios;Eco;457;4;1;290;neutral o insatisfecho
125534;M;39;SI;Negocios;Business;226;4;5;4;satisfecho
14011;F;57;SI;Negocios;Business;2054;3;2;0;neutral o insatisfecho
15825;F;59;NO;Negocios;Business;195;4;4;0;neutral o insatisfecho
41178;F;28;SI;Vacaciones;Eco;468;4;5;5;neutral o insatisfecho
34173;F;41;SI;Negocios;Business;1189;4;2;0;neutral o insatisfecho
100252;M;51;SI;Negocios;Business;2939;4;4;0;satisfecho
69683;M;25;SI;Negocios;Business;2580;4;4;0;satisfecho
26717;F;69;SI;Vacaciones;Eco;581;4;2;0;neutral o insatisfecho
32876;M;70;SI;Vacaciones;Eco;101;1;4;0;neutral o insatisfecho
56375;M;61;SI;Vacaciones;Eco;200;5;1;0;neutral o insatisfecho
111474;M;61;SI;Vacaciones;Eco Plus;1024;4;5;0;neutral o insatisfecho
105512;F;36;SI;Negocios;Business;1590;4;3;7;satisfecho
2670;M;25;SI;Vacaciones;Eco;597;1;4;28;neutral o insatisfecho
64946;F;63;SI;Negocios;Business;469;3;3;50;neutral o insatisfecho
97599;M;42;SI;Negocios;Business;3787;4;2;20;neutral o insatisfecho
28816;M;24;SI;Negocios;Eco;987;1;5;42;satisfecho
71967;M;63;SI;Negocios;Business;1437;4;2;11;neutral o insatisfecho
68313;M;47;SI;Negocios;Business;2165;5;4;0;satisfecho
59068;F;40;SI;Negocios;Business;1726;5;5;0;satisfecho
78592;F;50;SI;Negocios;Business;2454;5;4;2;satisfecho
34077;F;22;SI;Negocios;Eco Plus;1674;5;4;4;satisfecho
74353;M;46;SI;Negocios;Business;1171;4;2;315;satisfecho
39575;M;43;SI;Negocios;Business;965;2;5;0;satisfecho
88633;F;55;SI;Vacaciones;Eco;406;4;1;0;neutral o insatisfecho
28323;M;45;SI;Negocios;Business;1588;3;2;16;neutral o insatisfecho
37106;F;56;SI;Negocios;Eco;1189;5;4;92;satisfecho
917;F;56;SI;Negocios;Business;3870;4;5;0;satisfecho
64890;M;28;SI;Negocios;Business;3291;1;2;0;neutral o insatisfecho
92042;M;49;NO;Negocios;Business;1522;3;3;0;neutral o insatisfecho
57504;M;54;SI;Vacaciones;Eco;1075;2;4;21;neutral o insatisfecho
54505;M;31;NO;Negocios;Eco;925;4;3;0;neutral o insatisfecho
106850;M;54;SI;Vacaciones;Eco;1733;1;5;28;neutral o insatisfecho
12883;F;55;SI;Negocios;Eco;809;2;5;0;satisfecho
40410;F;43;SI;Negocios;Business;2920;2;5;0;satisfecho
69935;F;59;SI;Negocios;Business;2174;5;4;0;satisfecho
102875;F;25;NO;Negocios;Eco;472;3;3;0;satisfecho
16546;F;35;NO;Negocios;Eco Plus;1134;2;1;1;neutral o insatisfecho
56875;F;20;NO;Negocios;Business;2434;4;4;2;satisfecho
25873;F;29;NO;Negocios;Business;907;4;3;93;neutral o insatisfecho
7979;M;60;SI;Negocios;Business;2845;5;4;46;satisfecho
108078;M;45;SI;Negocios;Business;997;4;4;0;satisfecho
90036;M;39;NO;Negocios;Business;957;3;5;62;neutral o insatisfecho
7661;F;40;NO;Negocios;Business;604;3;1;0;neutral o insatisfecho
27798;M;38;NO;Negocios;Eco;1448;4;3;7;neutral o insatisfecho
128695;M;24;NO;Negocios;Business;1235;4;4;0;satisfecho
19037;F;24;SI;Negocios;Eco Plus;788;4;5;0;satisfecho
58669;F;36;NO;Negocios;Business;867;3;4;29;neutral o insatisfecho
47806;M;19;NO;Negocios;Eco;315;2;1;0;satisfecho
61087;M;41;SI;Vacaciones;Eco;1546;2;5;0;neutral o insatisfecho
27794;F;47;SI;Negocios;Business;1448;2;3;2;satisfecho
123423;M;64;SI;Vacaciones;Eco;1337;4;5;0;neutral o insatisfecho
63779;F;27;NO;Negocios;Business;1721;4;5;60;neutral o insatisfecho
98342;F;29;SI;Negocios;Business;1046;5;5;0;satisfecho
69288;F;44;SI;Negocios;Business;2968;5;5;0;satisfecho
100389;M;37;SI;Vacaciones;Eco;1073;2;3;0;neutral o insatisfecho
74094;M;47;NO;Negocios;Business;769;2;5;0;neutral o insatisfecho
59007;F;59;SI;Negocios;Business;1744;5;4;0;satisfecho
126687;F;56;SI;Negocios;Business;2402;4;5;26;satisfecho
26745;M;54;SI;Vacaciones;Business;859;4;3;0;neutral o insatisfecho
26413;F;30;SI;Negocios;Eco Plus;1249;5;2;1;satisfecho
53657;F;32;SI;Negocios;Business;2762;3;5;0;satisfecho
36903;F;30;SI;Negocios;Eco;2072;3;2;56;neutral o insatisfecho
126711;M;46;NO;Negocios;Business;2521;5;4;0;neutral o insatisfecho
52591;M;37;SI;Negocios;Eco;119;3;3;3;neutral o insatisfecho
824;F;54;SI;Negocios;Business;2538;4;4;0;satisfecho
104537;M;72;SI;Negocios;Eco;856;4;2;20;satisfecho
117414;F;52;SI;Negocios;Business;1460;4;5;0;satisfecho
26999;F;30;SI;Negocios;Business;1998;5;1;0;satisfecho
80909;M;23;NO;Negocios;Eco;352;5;3;1;neutral o insatisfecho
51715;M;69;SI;Vacaciones;Eco;355;3;5;0;satisfecho
13735;F;25;NO;Negocios;Eco;441;5;2;21;neutral o insatisfecho
24230;F;27;NO;Negocios;Eco;302;3;3;17;neutral o insatisfecho
99923;M;24;NO;Negocios;Eco;764;4;5;3;neutral o insatisfecho
5717;F;65;SI;Vacaciones;Eco;299;4;5;22;neutral o insatisfecho
4305;F;27;NO;Negocios;Business;502;3;4;0;neutral o insatisfecho
48281;F;29;SI;Vacaciones;Eco Plus;236;5;1;0;neutral o insatisfecho
25842;F;28;SI;Negocios;Business;2137;4;1;0;satisfecho
95654;M;53;SI;Negocios;Business;2435;3;3;36;neutral o insatisfecho
101779;F;25;SI;Vacaciones;Business;1521;3;3;23;neutral o insatisfecho
43640;M;23;SI;Negocios;Business;3130;1;4;35;satisfecho
14052;M;67;SI;Vacaciones;Eco;335;2;4;0;neutral o insatisfecho
41304;F;22;SI;Negocios;Business;1624;4;4;0;satisfecho
18506;M;27;NO;Negocios;Eco;201;1;3;18;neutral o insatisfecho
53044;F;25;NO;Negocios;Eco;1208;5;2;0;neutral o insatisfecho
26533;F;41;SI;Negocios;Eco;990;4;2;12;neutral o insatisfecho
18713;F;23;SI;Vacaciones;Eco Plus;190;1;3;83;satisfecho
101317;F;51;SI;Negocios;Business;3765;5;5;5;satisfecho
57965;M;25;SI;Vacaciones;Eco;1911;5;5;40;neutral o insatisfecho
87383;F;53;SI;Negocios;Business;2651;5;4;0;satisfecho
10785;F;26;SI;Negocios;Business;2697;4;3;0;neutral o insatisfecho
52077;M;44;SI;Negocios;Eco;438;4;3;0;satisfecho
229;F;33;SI;Negocios;Business;213;5;5;0;satisfecho
90372;M;60;SI;Negocios;Business;2438;4;4;0;satisfecho
72642;F;69;SI;Vacaciones;Eco;1121;5;1;0;neutral o insatisfecho
112981;M;36;SI;Vacaciones;Eco Plus;1476;4;5;3;neutral o insatisfecho
89485;M;39;SI;Negocios;Business;1931;5;5;0;satisfecho
82370;M;50;SI;Negocios;Business;3929;5;4;18;satisfecho
16238;F;62;SI;Vacaciones;Business;946;3;3;0;neutral o insatisfecho
21144;M;21;SI;Vacaciones;Eco Plus;227;5;5;0;satisfecho
24314;F;46;SI;Negocios;Eco;479;5;4;0;satisfecho
40122;M;61;SI;Vacaciones;Eco;200;3;3;8;neutral o insatisfecho
93363;M;55;SI;Vacaciones;Eco;836;4;4;0;neutral o insatisfecho
32480;M;60;SI;Negocios;Eco;101;5;5;0;satisfecho
117186;M;23;SI;Vacaciones;Eco;370;5;1;7;neutral o insatisfecho
20919;F;22;NO;Negocios;Eco;721;3;1;5;neutral o insatisfecho
85989;F;55;SI;Negocios;Business;2271;4;5;1;satisfecho
96806;M;55;SI;Negocios;Business;2555;4;4;7;satisfecho
3382;M;34;SI;Negocios;Business;2184;4;2;0;satisfecho
69881;F;21;SI;Negocios;Business;2248;5;4;14;satisfecho
4892;F;54;SI;Vacaciones;Eco Plus;408;4;5;0;neutral o insatisfecho
53339;M;29;SI;Negocios;Eco;1452;5;4;2;satisfecho
63042;F;19;SI;Vacaciones;Eco;967;1;3;26;neutral o insatisfecho
100299;M;44;SI;Negocios;Eco;971;3;1;0;neutral o insatisfecho
126689;F;18;NO;Negocios;Eco;969;5;4;0;neutral o insatisfecho
44681;M;35;NO;Negocios;Eco;67;1;4;49;neutral o insatisfecho
101973;M;47;SI;Vacaciones;Eco;628;1;4;0;neutral o insatisfecho
21270;M;50;SI;Vacaciones;Business;692;5;2;0;satisfecho
31911;F;51;SI;Negocios;Business;216;5;4;0;satisfecho
7099;F;69;SI;Vacaciones;Eco;273;4;2;12;neutral o insatisfecho
28563;F;35;SI;Negocios;Eco Plus;2677;5;3;0;satisfecho
3695;M;53;SI;Negocios;Business;431;4;5;0;satisfecho
78461;M;45;SI;Negocios;Business;666;3;1;0;neutral o insatisfecho
64651;M;37;NO;Negocios;Business;551;5;3;0;neutral o insatisfecho
49901;F;48;SI;Negocios;Eco;250;4;1;0;neutral o insatisfecho
96129;M;31;SI;Negocios;Business;460;5;4;8;satisfecho
66100;F;40;SI;Vacaciones;Business;583;4;5;0;neutral o insatisfecho
62859;M;49;SI;Negocios;Business;2446;5;2;0;satisfecho
553;F;57;SI;Negocios;Business;134;5;4;0;satisfecho
37996;M;40;SI;Negocios;Eco;1197;4;2;0;satisfecho
89143;F;25;SI;Negocios;Eco;1947;3;5;2;satisfecho
46424;M;24;NO;Negocios;Eco;649;4;2;19;neutral o insatisfecho
92135;F;38;SI;Vacaciones;Eco;1535;3;3;14;neutral o insatisfecho
77613;F;50;SI;Negocios;Business;3183;4;3;16;satisfecho
95539;M;50;SI;Vacaciones;Eco Plus;239;2;4;1;neutral o insatisfecho
89582;M;27;SI;Negocios;Eco;1080;3;1;0;neutral o insatisfecho
49009;M;52;SI;Negocios;Eco;109;4;5;0;satisfecho
69113;M;41;NO;Negocios;Business;1598;2;3;3;neutral o insatisfecho
48528;F;39;SI;Negocios;Eco;433;3;1;0;satisfecho
72519;F;37;SI;Negocios;Business;2346;3;4;0;neutral o insatisfecho
74926;F;33;SI;Negocios;Business;2475;3;4;6;neutral o insatisfecho
36778;M;50;SI;Negocios;Business;2611;1;5;121;neutral o insatisfecho
102599;M;40;SI;Vacaciones;Eco Plus;407;2;1;6;neutral o insatisfecho
109984;M;46;SI;Negocios;Business;3497;5;5;3;satisfecho
22140;F;34;SI;Vacaciones;Eco;350;3;2;0;neutral o insatisfecho
102591;F;46;SI;Negocios;Eco Plus;397;4;3;4;satisfecho
105097;M;26;NO;Negocios;Business;220;5;4;0;satisfecho
117493;F;32;NO;Negocios;Eco;507;1;2;83;neutral o insatisfecho
44848;F;55;SI;Negocios;Eco Plus;760;4;2;0;neutral o insatisfecho
90303;M;52;SI;Vacaciones;Eco;879;2;5;0;neutral o insatisfecho
64749;M;23;NO;Negocios;Eco;551;5;5;0;satisfecho
67778;F;44;NO;Negocios;Business;1431;5;4;1;neutral o insatisfecho
42503;M;35;SI;Negocios;Business;495;4;5;17;satisfecho
102746;M;26;SI;Negocios;Business;255;4;4;6;satisfecho
21670;M;31;SI;Negocios;Business;708;3;4;3;satisfecho
31893;M;51;SI;Vacaciones;Eco;2762;4;2;0;neutral o insatisfecho
32057;F;31;SI;Negocios;Business;102;4;5;2;satisfecho
36097;M;63;SI;Vacaciones;Eco;399;1;5;0;neutral o insatisfecho
40524;M;58;SI;Vacaciones;Eco Plus;188;1;2;0;neutral o insatisfecho
96266;M;61;SI;Vacaciones;Eco;546;5;2;21;neutral o insatisfecho
74919;M;41;SI;Negocios;Business;2475;4;5;50;satisfecho
98815;F;39;SI;Negocios;Business;763;4;4;37;satisfecho
69987;F;52;SI;Negocios;Business;2134;4;5;0;satisfecho
104572;F;43;SI;Negocios;Business;369;5;2;0;satisfecho
127741;F;45;SI;Negocios;Business;3784;4;2;0;neutral o insatisfecho
35279;F;27;SI;Negocios;Eco;1069;2;4;137;neutral o insatisfecho
45361;M;28;SI;Vacaciones;Eco;150;1;4;0;neutral o insatisfecho
76260;M;60;SI;Vacaciones;Eco Plus;1399;4;1;0;satisfecho
16233;M;39;SI;Negocios;Business;2777;4;4;0;satisfecho
84100;M;70;SI;Vacaciones;Eco Plus;932;3;1;18;neutral o insatisfecho
30133;M;70;SI;Vacaciones;Eco;31;4;3;0;neutral o insatisfecho
47539;M;55;SI;Vacaciones;Eco;558;3;4;0;neutral o insatisfecho
63484;M;38;SI;Vacaciones;Eco Plus;337;1;5;0;neutral o insatisfecho
77103;M;52;SI;Negocios;Eco;1481;3;1;0;neutral o insatisfecho
48181;M;75;SI;Negocios;Business;192;2;2;54;neutral o insatisfecho
128637;F;21;SI;Vacaciones;Eco;679;5;4;0;neutral o insatisfecho
81156;M;26;NO;Negocios;Business;700;5;4;0;neutral o insatisfecho
75804;M;48;SI;Negocios;Eco Plus;813;1;1;0;neutral o insatisfecho
114121;M;37;SI;Vacaciones;Business;850;3;1;3;neutral o insatisfecho
20539;M;25;NO;Negocios;Eco;565;4;2;34;neutral o insatisfecho
92959;M;51;SI;Negocios;Business;1694;4;3;32;satisfecho
45394;M;47;SI;Negocios;Eco;1437;5;3;0;satisfecho
78435;M;23;NO;Negocios;Business;526;3;4;214;satisfecho
127265;F;29;SI;Negocios;Eco;1107;3;1;0;neutral o insatisfecho
8807;F;46;SI;Negocios;Eco;552;4;3;0;neutral o insatisfecho
6888;M;40;NO;Negocios;Business;287;1;5;2;neutral o insatisfecho
64013;F;49;SI;Negocios;Business;3206;3;3;0;neutral o insatisfecho
61233;F;45;SI;Negocios;Business;3031;5;4;0;satisfecho
110721;F;42;SI;Negocios;Business;2119;5;4;1;satisfecho
31202;F;32;SI;Negocios;Business;2780;4;2;26;neutral o insatisfecho
99896;M;36;SI;Negocios;Business;3874;5;2;5;satisfecho
112555;M;52;SI;Negocios;Business;3000;5;4;15;satisfecho
37339;F;58;SI;Negocios;Eco;1076;4;3;0;neutral o insatisfecho
57475;F;24;NO;Negocios;Eco;680;2;3;1;satisfecho
74328;F;58;SI;Negocios;Business;1171;5;5;0;satisfecho
31201;F;44;SI;Negocios;Business;628;3;3;124;neutral o insatisfecho
78622;F;22;SI;Negocios;Business;1426;2;3;203;neutral o insatisfecho
1268;F;60;SI;Vacaciones;Eco;396;3;5;0;neutral o insatisfecho
109889;F;23;SI;Negocios;Business;3982;2;4;0;neutral o insatisfecho
56374;F;26;SI;Vacaciones;Eco;200;2;2;0;neutral o insatisfecho
85648;F;26;SI;Vacaciones;Eco Plus;153;3;4;0;satisfecho
121098;M;44;SI;Vacaciones;Eco;1558;4;4;3;neutral o insatisfecho
52244;M;21;NO;Negocios;Eco;451;4;3;12;neutral o insatisfecho
7420;M;54;SI;Negocios;Business;552;4;1;7;neutral o insatisfecho
44514;M;26;NO;Negocios;Eco;157;4;5;2;neutral o insatisfecho
100681;F;24;SI;Negocios;Business;2782;3;1;0;neutral o insatisfecho
122000;M;27;NO;Negocios;Business;130;5;3;0;satisfecho
129876;M;28;SI;Vacaciones;Eco Plus;447;1;5;2;neutral o insatisfecho
26897;M;26;SI;Negocios;Business;1770;3;4;0;satisfecho
69067;M;31;NO;Negocios;Eco;1389;5;4;126;neutral o insatisfecho
80486;M;53;SI;Vacaciones;Eco Plus;1299;2;4;0;neutral o insatisfecho
4891;F;47;SI;Vacaciones;Eco Plus;408;5;4;0;neutral o insatisfecho
30706;M;59;SI;Negocios;Business;464;5;4;13;satisfecho
43104;F;66;SI;Vacaciones;Eco;259;1;1;0;neutral o insatisfecho
127747;F;34;NO;Negocios;Eco;601;3;2;20;neutral o insatisfecho
56078;M;51;SI;Vacaciones;Eco;2586;5;5;6;neutral o insatisfecho
115585;M;61;NO;Negocios;Eco;308;4;3;10;neutral o insatisfecho
99060;M;50;SI;Negocios;Business;1521;4;4;74;satisfecho
36767;F;46;SI;Negocios;Business;2704;2;4;3;satisfecho
100598;M;24;NO;Negocios;Eco;718;5;4;28;neutral o insatisfecho
73481;F;25;SI;Vacaciones;Eco;1197;1;3;18;neutral o insatisfecho
34062;M;26;NO;Negocios;Eco;955;1;3;0;neutral o insatisfecho
103508;M;68;SI;Negocios;Business;2585;2;2;6;neutral o insatisfecho
113759;M;31;SI;Vacaciones;Eco;223;1;4;30;neutral o insatisfecho
22058;M;30;SI;Negocios;Business;1819;4;3;0;satisfecho
127287;F;46;SI;Vacaciones;Eco;1107;4;4;0;neutral o insatisfecho
15366;F;38;SI;Negocios;Eco;433;2;1;0;satisfecho
27751;F;23;SI;Negocios;Business;1533;5;1;2;satisfecho
33629;M;38;SI;Vacaciones;Eco;474;3;3;12;satisfecho
75071;F;68;SI;Negocios;Business;3033;4;5;0;satisfecho
36756;M;26;NO;Negocios;Business;2611;4;4;2;neutral o insatisfecho
75650;M;58;SI;Negocios;Business;1659;4;4;0;satisfecho
18482;F;41;SI;Negocios;Business;383;4;4;20;satisfecho
115233;F;37;NO;Negocios;Business;446;1;3;3;neutral o insatisfecho
101271;F;30;NO;Negocios;Business;978;4;5;18;satisfecho
23242;F;69;SI;Vacaciones;Eco Plus;549;4;5;0;neutral o insatisfecho
35711;F;36;SI;Vacaciones;Eco;2586;4;3;22;neutral o insatisfecho
88688;M;22;SI;Vacaciones;Eco;545;3;2;60;neutral o insatisfecho
51699;F;43;NO;Negocios;Eco;237;1;5;134;neutral o insatisfecho
98106;M;59;SI;Negocios;Business;3065;4;2;0;satisfecho
31974;F;57;SI;Negocios;Business;2358;2;2;2;neutral o insatisfecho
23864;M;54;SI;Vacaciones;Eco;552;1;5;0;neutral o insatisfecho
10347;M;46;SI;Negocios;Business;2460;4;5;0;satisfecho
95566;M;66;SI;Vacaciones;Eco Plus;192;2;5;25;neutral o insatisfecho
34358;M;29;SI;Negocios;Eco;541;2;4;77;neutral o insatisfecho
124907;M;45;SI;Negocios;Business;1940;5;5;0;satisfecho
80605;M;58;SI;Negocios;Business;1983;5;5;0;satisfecho
29391;F;26;SI;Negocios;Business;2417;4;3;0;satisfecho
124370;F;59;SI;Negocios;Business;2349;4;4;0;satisfecho
29743;M;38;SI;Negocios;Business;3301;4;4;0;satisfecho
99013;F;45;SI;Vacaciones;Eco Plus;543;4;2;3;neutral o insatisfecho
32332;F;49;SI;Negocios;Business;2290;5;2;20;satisfecho
97819;M;44;SI;Negocios;Business;395;5;5;0;satisfecho
40372;F;25;NO;Negocios;Eco;1250;5;5;0;neutral o insatisfecho
124560;M;24;NO;Negocios;Eco;453;4;3;17;neutral o insatisfecho
24878;F;40;SI;Negocios;Eco;534;4;1;0;satisfecho
96877;F;55;SI;Vacaciones;Eco;849;4;1;29;neutral o insatisfecho
117535;F;50;SI;Negocios;Business;1586;4;2;6;satisfecho
60446;M;36;NO;Negocios;Business;862;2;3;19;neutral o insatisfecho
70523;F;44;SI;Negocios;Business;1258;5;3;0;satisfecho
59591;F;27;NO;Negocios;Business;854;1;3;12;neutral o insatisfecho
59572;F;53;SI;Negocios;Business;3250;5;5;0;satisfecho
69185;M;50;SI;Vacaciones;Eco;187;3;2;0;satisfecho
9590;M;44;SI;Vacaciones;Eco;288;1;4;0;neutral o insatisfecho
39210;F;36;NO;Negocios;Business;67;1;4;3;neutral o insatisfecho
18782;M;22;NO;Negocios;Eco;448;1;5;35;satisfecho
105124;M;60;SI;Negocios;Business;2761;4;3;44;satisfecho
15601;F;54;NO;Negocios;Eco;229;1;5;131;neutral o insatisfecho
68227;M;36;SI;Negocios;Eco;432;1;2;2;neutral o insatisfecho
10807;M;59;SI;Negocios;Eco;224;2;2;116;neutral o insatisfecho
32720;F;52;SI;Negocios;Eco;163;4;3;0;neutral o insatisfecho
107715;M;72;SI;Negocios;Eco;251;1;4;2;neutral o insatisfecho
10475;M;46;SI;Negocios;Business;312;5;4;32;satisfecho
73555;M;58;SI;Negocios;Business;2116;4;4;97;satisfecho
71125;M;22;SI;Negocios;Business;1739;4;3;0;satisfecho
116879;F;50;SI;Negocios;Business;2534;5;4;25;satisfecho
124054;M;44;SI;Negocios;Business;2153;5;5;0;satisfecho
86170;M;60;SI;Negocios;Business;2503;4;4;6;satisfecho
111026;M;63;SI;Negocios;Eco;268;3;1;8;neutral o insatisfecho
85626;M;21;SI;Vacaciones;Eco;259;1;3;0;neutral o insatisfecho
76384;F;21;NO;Negocios;Eco;931;4;4;0;neutral o insatisfecho
122851;F;55;SI;Negocios;Business;2844;5;4;4;satisfecho
21566;M;38;NO;Negocios;Eco Plus;433;3;2;0;neutral o insatisfecho
107723;F;35;SI;Negocios;Business;1531;2;4;2;satisfecho
41349;F;47;SI;Negocios;Business;956;1;3;0;satisfecho
13568;F;27;SI;Vacaciones;Eco;106;2;4;0;neutral o insatisfecho
94487;F;26;NO;Negocios;Business;239;3;3;2;satisfecho
65364;M;20;SI;Negocios;Eco;432;2;1;113;neutral o insatisfecho
122821;M;39;SI;Vacaciones;Eco;599;2;2;0;neutral o insatisfecho
97408;M;43;SI;Negocios;Business;570;5;5;0;satisfecho
54412;M;67;SI;Negocios;Business;3034;3;3;0;satisfecho
35724;F;49;SI;Vacaciones;Eco Plus;2465;4;2;9;satisfecho
125518;F;54;SI;Negocios;Business;2565;5;3;0;satisfecho
46283;M;39;SI;Negocios;Eco Plus;594;3;4;0;satisfecho
51062;F;66;SI;Vacaciones;Eco;109;3;3;0;neutral o insatisfecho
40462;F;25;NO;Negocios;Eco;222;5;2;0;neutral o insatisfecho
31935;M;48;SI;Negocios;Business;101;5;3;0;satisfecho
